命世之才 mìng shì zhī cái
冥思苦索 míng sī kǔ suǒ
冥思苦想 míng sī kǔ xiǎng
瞑思苦想 míng sī kǔ xiǎng
明堂正道 míng táng zhèng dào
鸣条之事 míng tiáo zhī shì
名同实异 míng tóng shí yì
命途多舛 mìng tú duō chuǎn
明推暗就 míng tuī àn jiù
冥顽不灵 míng wán bù líng
名闻利养 míng wén lì yǎng
名闻遐迩 míng wén xiá ěr
名我固当 ming wo gu dang
名下无虚 míng xià wú xū
鸣弦揆日 míng xián kuí rì
明效大验 míng xiào dà yàn
明心见性 míng xīn jiàn xìng
铭心刻骨 míng xīn kè gǔ
铭心镂骨 míng xīn lòu gǔ
明刑弼教 míng xíng bì jiào
明刑不戮 míng xíng bù lù
冥行盲索 míng xíng máng suǒ
冥行擿埴 míng xíng zhì zhí
明验大效 míng yàn dà xiào
鸣雁直木 míng yàn zhí mù
明扬侧陋 míng yáng cè lòu
名扬四海 míng yáng sì hǎi
明扬仄陋 míng yáng zè lòu
鸣野食苹 míng yě shí píng
鸣于乔木 míng yú qiáo mù
鸣玉曳履 míng yù yè lǚ
鸣玉曳组 míng yù yè zǔ
明于治乱 míng yú zhì luàn
鸣冤叫屈 míng yuān jiào qū
明月清风 míng yuè qīng fēng
明月入怀 míng yuè rù huái
命在旦夕 mìng zài dàn xī
命在朝夕 mìng zài cháo xī
名噪一时 míng zào yī shí
明昭昏蒙 míng zhāo hūn méng
冥昭瞢闇 míng zhāo méng àn
明哲保身 míng zhé bǎo shēn
名震一时 míng zhèn yī shí
明争暗斗 míng zhēng àn dòu
明正典刑 míng zhèng diǎn xíng
名正理顺 míng zhèng lǐ shùn
名正言顺 míng zhèng yán shùn
明知故犯 míng zhī gù fàn
明知故问 míng zhī gù wèn
名纸毛生 míng zhǐ máo shēng
鸣钟列鼎 míng zhōng liè dǐng
鸣钟食鼎 míng zhōng shí dǐng
名重一时 míng zhòng yī shí
命中注定 mìng zhōng zhù dìng
明珠暗投 míng zhū àn tóu
铭诸肺腑 míng zhū fèi fǔ
明珠弹雀 míng zhū tán què
明烛天南 míng zhú tiān nán
明珠投暗 míng zhū tóu àn
明珠夜投 míng zhū yè tóu
谬采虚声 miù cǎi xū shēng
谬采虚誉 miù cǎi xū yù
缪力同心 miù lì tóng xīn
谬托知己 miù tuō zhī jǐ
谬妄无稽 miù wàng wú jī
谬想天开 miù xiǎng tiān kāi
谬以千里 miù yǐ qiān lǐ
缪种流传 miù zhǒng liú chuán
谬种流传 miù zhǒng liú chuán
莫辨楮叶 mò biàn chǔ yè
漠不关心 mò bù guān xīn
漠不相关 mò bù xiāng guān
莫不逾侈 mò bù yú chǐ
摸不着边 mō bù zhuó biān
默不作声 mò bù zuò shēng
墨曹都统 mò cáo dū tǒng
莫测高深 mò cè gāo shēn
没齿不忘 mò chǐ bù wàng
没齿难忘 mò chǐ nán wàng
没齿无怨 mò chǐ wú yuàn
墨敕斜封 mò chì xié fēng
磨杵成针 mó chǔ chéng zhēn
磨杵作针 mó chǔ zuò zhēn
磨穿铁鞋 mó chuān tiě xié
磨穿铁砚 mó chuān tiě yàn
莫此为甚 mò cǐ wéi shèn
末大必折 mò dà bì zhé
末大不掉 mò dà bù diào
磨刀擦枪 mó dāo cā qiāng
磨刀霍霍 mó dāo huò huò
莫德格玛 mò dé gé mǎ
摩登伽女 mó dēng jiā nǚ
磨砥刻厉 mó dǐ kè lì
墨绖从戎 mò dié cóng róng
摩顶放踵 mó dǐng fàng zhǒng
摩顶至踵 mó dǐng zhì zhǒng
摩顶至足 mó dǐng zhì zú
磨盾之暇 mó dùn zhī xiá
没而不朽 méi ér bù xiǔ
默而识之 mò ér zhì zhī
抹粉施脂 mò fěn shī zhī
墨分五色 mò fēn wǔ sè
莫敢谁何 mò gǎn shuí hé
蘑菇战术 mó gū zhàn shù
摩诃至那 mó hē zhì nà
摩睺罗伽 mó hóu luó jiā
磨化不开 mó huà bù kāi
默化潜移 mò huà qián yí
默换潜移 mò huàn qián yí
磨昏抉聩 mó hūn jué kuì
磨昬抉聩 mó hūn jué kuì
墨迹未干 mò jì wèi gān
摩肩擦踵 mó jiān cā zhǒng
摩肩击毂 mó jiān jī gǔ
摩肩接毂 mó jiān jiē gǔ
摩肩接踵 mó jiān jiē zhǒng
磨搅讹绷 mó jiǎo é bēng
抹角转湾 mò jiǎo zhuǎn wān
末节细行 mò jié xì xíng
摸金校尉 mō jīn xiào wèi
没金饮羽 mò jīn yǐn yǔ
莫可究诘 mò kě jiū jié
莫可名状 mò kě míng zhuàng
莫可奈何 mò kě nài hé
摩口膏舌 mó kǒu gāo shé
抹泪揉眵 mǒ lèi róu chī
抹泪揉眼 mǒ lèi róu yǎn
模棱两端 mó léng liǎng duān
磨棱刓角 mó léng liǎng jiǎo
摸棱两可 mō léng liǎng kě
模棱两可 mó léng liǎng kě
摩厉以需 mó lì yǐ xū
摩厉以须 mó lì yǐ xū
摩砺以须 mó lì yǐ xū
磨厉以须 mó lì yǐ xū
磨砺以须 mó lì yǐ xū
磨礲淬励 mó lóng cuì lì
磨砻底厉 mó lóng dǐ lì
磨砻砥砺 mó lóng dǐ lì
磨礲砥砺 mó lóng dǐ lì
磨砻浸灌 mó lóng jìn guàn
磨礲浸灌 mó lóng jìn guàn
磨砻镌切 mó lóng juān qiē
末路穷途 mò lù qióng tú
陌路相逢 mò lù xiāng féng
末路之难 mò lù zhī nán
秣马利兵 mò mǎ lì bīng
秣马厉兵 mò mǎ lì bīng
秣马脂车 mò mǎ zhī chē
抹眉头巾 mǒ méi tóu jīn
抹眉小索 mǒ méi xiǎo suǒ
摸门不着 mō mén bù zháo
莫名其妙 mò míng qí miào
莫明其妙 mò míng qí miào
魔魔道道 mó mó dào dào
脉脉含情 mò mò hán qíng
模模糊糊 mó mó hu hū
寞寞落落 mò mò luò luò
没没无闻 mò mò wú wén
默默无闻 mò mò wú wén
默默无言 mò mò wú yán
莫逆于心 mò nì yú xīn
莫逆之交 mò nì zhī jiāo
磨盘两圆 mò pán liǎng yuán
磨破口舌 mó pò kǒu shé
默契神会 mò qì shén huì
磨铅策蹇 mó qiān cè jiǎn
摩拳擦掌 mó quán cā zhǎng
磨拳擦掌 mó quán cā zhǎng
漠然置之 mò rán zhì zhī
末日审判 mò rì shěn pàn
没入脚处 mò rù jiǎo chǔ
末如之何 mò rú zhī hé
模山范水 mó shān fàn shuǐ
陌上桑间 mò shàng sāng jiān
没世不忘 mò shì bù wàng
没世难忘 mò shì nán wàng
没世无称 méi shì wú chēng
墨守成法 mò shǒu chéng fǎ
墨守成规 mò shǒu chéng guī
摸头不着 mō tóu bù zháo
墨突不黔 mò tū bù qián
末尾三稍 mò wěi sān shāo
莫为已甚 mò wéi yǐ shèn
貊乡鼠壤 mò xiāng shǔ rǎng
貊乡鼠攘 mò xiāng shǔ rǎng
磨形炼性 mó xíng liàn xìng
末学肤受 mò xué fū shòu
末学新进 mò xué xīn jìn
磨牙吮血 mó yá shǔn xuè
磨牙凿齿 mó yá záo chǐ
莫予毒也 mò yù dú yě
莫余毒也 mò yú dú yě
抹月秕风 mǒ yuè pī fēng
抹月批风 mǒ yuè pī fēng
莫展一筹 mò zhǎn yī chóu
莫知所为 mò zhī suǒ wéi
墨汁未干 mò zhī wèi gān
莫之与京 mò zhī yǔ jīng
磨踵灭顶 mó zhǒng miè dǐng
没衷一是 mò zhōng yī shì
莫衷一是 mò zhōng yī shì
磨砖成镜 mó zhuān chéng jìng
默转潜移 mò zhuǎn qián yí
磨砖作镜 mó zhuān zuò jìng
墨子泣丝 mò zǐ qì sī
磨嘴皮子 mó zuǐ pí zi
谋财害命 móu cái hài mìng
谋臣猛将 móu chén měng jiāng
谋臣如雨 móu chén rú yǔ
谋臣武将 móu chén wǔ jiàng
谋道作舍 móu dào zuò shě
谋夫孔多 móu fū kǒng duō
牟呼栗多 mù hū lì duō
谋谟帷幄 móu mó wéi wò
谋如涌泉 móu rú yǒng quán
侔色揣称 móu sè chuǎi chèn
谋事在人 móu shì zài rén
谋听计行 móu tīng jì xíng
谋图不轨 móu tú bù guǐ
谋为不轨 móu wéi bù guǐ
谋无遗策 móu wú yí cè
谋无遗谞 móu wú yí xū
木本水源 mù běn shuǐ yuán
木本之谊 mù běn zhī yì
目别汇分 mù bié huì fēn
目不别视 mù bù bié shì
目不给赏 mù bù gěi shǎng
目不苟视 mù bù gǒu shì
目不见睫 mù bù jiàn jié
目不交睫 mù bù jiāo jié
目不窥园 mù bù kuī yuán
目不忍睹 mù bù rěn dǔ
目不忍覩 mù bù rěn dǔ
目不忍见 mù bù rěn jiàn
目不忍视 mù bù rěn shì
目不识丁 mù bù shí dīng
目不识书 mù bù shí shū
目不暇给 mù bù xiá jǐ
目不暇接 mù bù xiá jiē
目不斜视 mù bù xié shì
目不邪视 mù bù xié shì
目不知书 mù bù zhī shū
目不转睛 mù bù zhuǎn jīng
木沉产子 mù chén chǎn zǐ
目成心许 mù chéng xīn xǔ
暮楚朝秦 mù chǔ cháo qín
母慈子孝 mǔ cí zǐ xiào
暮爨朝舂 mù cuàn cháo chōng
暮翠朝红 mù cuì cháo hóng
目达耳通 mù dá ěr tōng
目瞪口呆 mù dèng kǒu dāi
目瞪口僵 mù dèng kǒu jiāng
目瞪口结 mù dèng kǒu jié
目瞪口歪 mù dèng kǒu wāi
目瞪口张 mù dèng kǒu zhāng
目瞪舌强 mù dèng shé qiáng
目瞪舌挢 mù dèng shé jiǎo
目瞪心骇 mù dèng xīn hài
木雕泥塑 mù diāo ní sù
目定口呆 mù dìng kǒu dāi
目动言肆 mù dòng yán sì
目睹耳闻 mù dǔ ěr wén
目断魂销 mù duàn hún xiāo
目断鳞鸿 mù duàn lín hóng
木凤衔书 mù fèng xián shū
幕府书厨 mù fǔ shū chú
木干鸟栖 mù gàn niǎo qī
木梗之患 mù gěng zhī huàn
木公金母 mù gōng jīn mǔ
慕古薄今 mù gǔ bó jīn
暮鼓朝钟 mù gǔ cháo zhōng
暮鼓晨钟 mù gǔ chén zhōng
木瓜海棠 mù guā hǎi táng
目光短浅 mù guāng duǎn qiǎn
目光炯炯 mù guāng jiǒng jiǒng
目光如豆 mù guāng rú dòu
目光如炬 mù guāng rú jù
目光如鼠 mù guāng rú shǔ
暮虢朝虞 mù guó zhāo yú
目酣神醉 mù hān shén zuì
木鹤仙人 mù hè xiān rén
幕后操纵 mù hòu cāo zòng
沐猴而冠 mù hóu ér guàn
沐猴衣冠 mù hóu yī guàn
木化九隆 mù huà jiǔ lóng
木坏山颓 mù huài shān tuí
目击道存 mù jī dào cún
目击耳闻 mù jī ěr wén
木鸡养到 mù jī yǎng dào
目见耳闻 mù jiàn ěr wén
木匠带枷 mù jiàng dài jiā
目交心通 mù jiāo xīn tōng
目睫之论 mù jié zhī lùn
暮景残光 mù jǐng cán guāng
暮景桑榆 mù jǐng sāng yú
木居海处 mù jū hǎi chǔ
木客大冢 mù kè dà zhǒng
木刻符契 mù kè fú qì
目空四海 mù kōng sì hǎi
目空一切 mù kōng yī qiè
目空一世 mù kōng yī shì
目空余子 mù kōng yú zǐ
木口雕刻 mù kǒu diāo kè
暮礼晨参 mù lǐ chén cān
幕里红丝 mù lǐ hóng sī
目连嗐头 mù lián hài tóu
目连救母 mù lián jiù mǔ
目量意营 mù liàng yì yíng
沐露梳风 mù lù shū fēng
沐露沾霜 mù lù zhān shuāng
目乱睛迷 mù luàn jīng mí
目乱精迷 mù luàn jīng mí
木落归本 mù luò guī běn
目迷五色 mù mí wǔ sè
慕名而来 mù míng ér lái
木木樗樗 mù mù chū chū
穆穆纯纯 mù mù chún chún
墓木拱矣 mù mù gǒng yǐ
目目相觑 mù mù xiāng qù
墓木已拱 mù mù yǐ gǒng
暮暮朝朝 mù mù zhāo zhāo
母难之日 mǔ nán zhī rì
木讷寡言 mù nè guǎ yán
木讷老人 mù nè lǎo rén
目逆而送 mù nì ér sòng
木牛流马 mù niú liú mǎ
目牛无全 mù niú wú quán
木皮散人 mù pí sàn rén
暮气沉沉 mù qì chén chén
暮去朝来 mù qù cháo lái
目染耳濡 mù rǎn ěr rú
木人石心 mù rén shí xīn
沐仁浴义 mù rén yù yì
沐日浴月 mù rì yù yuè
目擩耳染 mù rù ěr rǎn
目濡耳染 mù rǔ ěr rǎn
穆如清风 mù rú qīng fēng
目若悬珠 mù ruò xuán zhū
暮色苍茫 mù sè cāng máng
目食耳视 mù shí ěr shì
牧豕听经 mù shǐ tīng jīng
木石心肠 mù shí xīn cháng
目使颐令 mù shǐ yí lìng
暮四朝三 mù sì cháo sān
目送手挥 mù sòng shǒu huī
幕天席地 mù tiān xí dì
目挑眉语 mù tiāo méi yǔ
目窕心与 mù tiǎo xīn yǔ
目挑心悦 mù tiāo xīn yuè
目挑心招 mù tiǎo xīn zhāo
木头橛子 mù tou jué zǐ
木头木脑 mù tóu mù nǎo
目兔顾犬 mù tù gù quǎn
木威喜芝 mù wēi xǐ zhī
目无法纪 mù wú fǎ jì
目无全牛 mù wú quán niú
目无三尺 mù wú sān chǐ
目无王法 mù wú wáng fǎ
目无下尘 mù wú xià chén
目无余子 mù wú yú zǐ
目无组织 mù wú zǔ zhī
目无尊长 mù wú zūn zhǎng
目下十行 mù xià shí háng
暮想朝思 mù xiǎng cháo sī
木心石腹 mù xīn shí fù
木朽蛀生 mù xiǔ zhù shēng
目眩神摇 mù xuàn shén yáo
目眩头昏 mù xuàn tóu hūn
目眩头晕 mù xuàn tóu yūn
幕燕鼎鱼 mù yàn dǐng yú
幕燕釜鱼 mù yàn fǔ yú
暮夜怀金 mù yè huái jīn
暮夜无知 mù yè wú zhī
暮夜先容 mù yè xiān róng
木已成舟 mù yǐ chéng zhōu
母以子贵 mǔ yǐ zǐ guì
暮雨朝云 mù yǔ zhāo yún
目语额瞬 mù yǔ é shùn
沐雨经霜 mù yǔ jīng shuāng
木羽弩箭 mù yǔ nǔ jiàn
沐雨梳风 mù yǔ shū fēng
沐雨栉风 mù yǔ zhì fēng
目眢心忳 mù yuān xīn wǎng
暮云春树 mù yún chūn shù
目怔口呆 mù zhēng kǒu dāi
目睁口呆 mù zhēng kǒu dāi
目眐心骇 mù zhēng xīn hài
目指气使 mù zhǐ qì shǐ
目治手营 mù zhì shǒu yíng
目知眼见 mù zhī yǎn jiàn
木直中绳 mù zhí zhōng shéng
目中无人 mù zhōng wú rén
牧猪奴戏 mù zhòu nú xì
目注心凝 mù zhù xīn níng
目注心营 mù zhù xīn yíng
目眦尽裂 mù zì jìn liè
拏班做势 ná bān zuò shì
拿班作势 ná bān zuò shì
拿班做势 ná bān zuò shì
拿不出手 ná bù chū shǒu
拿粗夹细 ná cū jiā xì
拏粗挟细 ná cū xié xì
拿粗挟细 ná cū xié xì
那搭儿里 nà dā ér lǐ
拿刀动杖 ná dāo nòng zhàng
拿刀弄杖 ná dāo nòng zhàng
拏东拏西 ná dōng ná xī
拏风跃云 ná fēng yuè yún
纳贡称臣 nà gòng chēng chén
纳垢藏污 nà gòu cáng wū
那核婆果 nà hé pó guǒ
纳谏如流 nà jiàn rú liú
纳屦踵决 nà jù zhǒng jué
纳胯挪腰 nà kuà nuó yāo
拿来主义 ná lái zhǔ yì
那里放着 nà lǐ fàng zhe
纳履决踵 nà lǚ jué zhǒng
纳履踵决 nà lǚ zhǒng jué
拿腔作调 ná qiāng zuò diào
拿腔作势 ná qiāng zuò shì
拿腔做势 ná qiāng zuò shì
拿三搬四 ná sān bān sì
纳士招贤 nà shì zhāo xián
拿手好戏 ná shǒu hǎo xì
那塌儿里 nà tā ér lǐ
拿糖作醋 ná táng zuò cù
那坨儿里 nà tuó ér lǐ
纳污藏垢 nà wū cáng gòu
纳污藏秽 nà wū cáng huì
纳污藏疾 nà wū cáng jí
纳污含垢 nà wū hán gòu
拿下马来 ná xià mǎ lái
纳新吐故 nà xīn tǔ gù
拿印把儿 ná yìn bà er
拏云攫石 ná yún jué shí
拿云攫石 ná yún jué shí
拏云握雾 ná yún wò wù
拿云握雾 ná yún wò wù
拿云捉月 ná yún zhuō yuè
拿贼见赃 ná zéi jiàn zāng
拿贼拿赃 ná zéi ná zāng
耐人咀嚼 nài rén jǔ jué
耐人寻味 nài rén xún wèi
耐辱居士 nài rǔ jū shì
奶声奶气 nǎi shēng nǎi qì
乃文乃武 nǎi wén nǎi wǔ
乃我困汝 nai wo kun nu
乃武乃文 nǎi wǔ nǎi wén
耐心耐意 nài xīn nài yì
乃心王室 nǎi xīn wáng shì
南北二玄 nán běi èr xuán
南北合套 nán běi hé tào
男才女貌 nán cái nǚ mào
男唱女随 nán chàng nǚ suí
南陈北崔 nán chén běi cuī
南陈北李 nán chén běi lǐ
南船北车 nán chuán běi chē
男大当婚 nán dà dāng hūn
男大当娶 nán dà dāng qǔ
男大须婚 nán dà xū hūn
男盗女娼 nán dào nǚ chāng
难得糊涂 nán dé hú tú
难弟难兄 nán dì nán xiōng
南顿北渐 nán dùn běi jiàn
南贩北贾 nán fàn běi gǔ
难分难解 nán fēn nán jiě
难分难舍 nán fēn nán shě
南风不竞 nán fēng bù jìng
男妇老幼 nán fù lǎo yòu
难割难舍 nán gē nán shè
男耕妇织 nán gēng fù zhī
男耕女织 nán gēng nǚ zhī
难更仆数 nán gēng pú shǔ
南冠楚囚 nán guān chǔ qiú
南郭处士 nán guō chǔ shì
南国佳人 nán guó jiā rén
南郭先生 nán guō xiān shēng
南郭子綦 nán guō zǐ qí
南航北骑 nán háng běi qí
南洪北孔 nán hóng běi kǒng
南户窥郎 nán hù kuī láng
难乎其难 nán hū qí nán
难乎为继 nán hū wéi jì
难乎为情 nán hū wéi qíng
南华真经 nán huá zhēn jīng
南华真人 nán huá zhēn rén
男欢女爱 nán huān nǚ ài
男婚女嫁 nán hūn nǚ jià
男婚女聘 nán hūn nǚ pìn
南箕北斗 nán jī běi dǒu
南极老人 nán jí lǎo rén
南极仙翁 nán jí xiān wēng
南极潇湘 nán jí xiāo xiāng
难解难分 nán jiě nán fēn
难解难入 nán jiě nán rù
难解之谜 nán jiě zhī mí
南金东箭 nán jīn dōng jiàn
难进易退 nan jin yi tui
南菁书院 nán jīng shū yuàn
南橘北枳 nán jú běi zhǐ
南柯太守 nán kē tài shǒu
南柯一梦 nán kē yī mèng
南来北往 nán lái běi wǎng
南蛮鴂舌 nán mán xiāng shé
南蛮鴃舌 nán mán jué shé
男媒女妁 nán méi nǚ shuò
南面百城 nán miàn bǎi chéng
南面称孤 nán miàn chēng gū
难鸣孤掌 nán míng gū zhǎng
喃喃低语 nán nán dī yǔ
喃喃笃笃 nán nán dǔ dǔ
喃喃呐呐 nán nán nà nà
諵諵讷讷 nán nán nè nè
喃喃喏喏 nán nán nuò nuò
男男女女 nán nán nǚ nǚ
喃喃细语 nán nán xì yǔ
喃喃自语 nán nán zì yǔ
南能北秀 nán néng běi xiù
难能可贵 nán néng kě guì
男女老少 nán nǚ lǎo shào
男女老小 nán nǚ lǎo xiǎo
男女老幼 nán nǚ lǎo yòu
男女平等 nán nǚ píng děng
男女有别 nán nǚ yǒu bié
南迁二友 nán qiān èr yǒu
南腔北调 nán qiāng běi diào
南去北来 nán qù běi lái
难如登天 nán rú dēng tiān
南阮北阮 nán ruǎn běi ruǎn
南山可移 nán shān kě yí
南山律宗 nán shān lǜ zōng
南山铁案 nán shān tiě àn
难舍难分 nán shě nán fēn
南省舍人 nán shěng shè rén
南施北宋 nán shī běi sòng
男室女家 nán shì nǚ jiā
南唐二主 nán táng èr zhǔ
南亭亭长 nán tíng tíng cháng
南湾子船 nán wān zǐ chuán
难兄难弟 nàn xiōng nàn dì
赧颜汗下 nǎn yán hàn xià
难言之隐 nán yán zhī yǐn
南阳佳气 nán yáng jiā qì
南阳三葛 nán yáng sān gě
南鹞北鹰 nán yào běi yīng
南舣北驾 nán yǐ běi jià
难以为继 nán yǐ wéi jì
难以为情 nán yǐ wéi qíng
难以预料 nán yǐ yù liào
难以置信 nán yǐ zhì xìn
难于上天 nán yú shàng tiān
南辕北辙 nán yuán běi zhé
南岳夫人 nán yuè fū rén
南棹北辕 nán zhào běi yuán
南诏画卷 nán zhào huà juàn
南征北伐 nán zhēng běi fá
南征北讨 nán zhēng běi tǎo
南征北战 nán zhēng běi zhàn
南枝北枝 nán zhī běi zhī
南州冠冕 nán zhōu guān miǎn
男尊女卑 nán zūn nǚ bēi
囊空如洗 náng kōng rú xǐ
囊括四海 náng kuò sì hǎi
囊里盛锥 náng lǐ shèng zhuī
囊漏储中 náng lòu chǔ zhōng
囊漏贮中 náng lòu zhù zhōng
囊囊突突 nāng nɑng tū tū
囔囔突突 nāng nāng tū tū
囊土壅水 náng tǔ yōng shuǐ
囊匣如洗 náng xiá rú xǐ
囊萤映雪 náng yíng yìng xuě
囊萤照读 náng yíng zhào shū
囊萤照书 náng yíng zhào shū
囊锥露颖 náng zhuī lù yǐng
脑袋瓜子 nǎo dài guā zǐ
闹独立性 nào dú lì xìng
脑后插笔 nǎo hòu chā bǐ
挠喉捩嗓 náo hóu liè sǎng
闹了归齐 nào le guī qí
脑力劳动 nǎo lì láo dòng
脑满肠肥 nǎo mǎn cháng féi
脑门心子 nǎo mén xīn zǐ
呶呶不休 náo náo bù xiū
闹闹和和 nào nào hé hé
呶呶唧唧 náo náo jī jī
闹闹穣穣 nào nào ráng ráng
挠曲枉直 náo qū wǎng zhí
挠腮撧耳 náo sāi juē ěr
呶声呶气 náo shēng náo qì
恼羞变怒 nǎo xiū biàn nù
恼羞成怒 nǎo xiū chéng nù
挠直为曲 náo zhí wéi qū
脑子生锈 nǎo zi shēng xiù
讷口少言 nè kǒu shǎo yán
呢呢痴痴 ne ne chī chī
讷言敏行 nè yán mǐn xíng
内查外调 nèi chá wài diào
内重外轻 nèi zhòng wài qīng
内阁中书 nèi gé zhōng shū
内顾之忧 nèi gù zhī yōu
内紧外松 nèi jǐn wài sōng
内峻外和 nèi jùn wai hé
内容空洞 nèi róng kōng dòng
内容提要 nèi róng tí yào
内柔外刚 nèi róu wai gāng
内圣外王 nèi shèng wài wáng
内视反听 nèi shì fǎn tīng
内外夹攻 nèi wài jiā gōng
内外交困 nèi wài jiāo kùn
内心世界 nèi xīn shì jiè
内省不疚 nèi xǐng bù jiù
内修外攘 nèi xiū wai rǎng
内忧外患 nèi yōu wài huàn
内忧外侮 nèi yōu wài wǔ
内助之贤 nèi zhù zhī xián
嫩妇女子 nèn fù nǚ zǐ
能不称官 néng bù chèn guān
能工巧匠 néng gōng qiǎo jiàng
能近取譬 néng jìn qǔ pì
能谋善断 néng móu shàn duàn
能掐会算 néng qiā huì suàn
能屈能伸 néng qū néng shēn
能上能下 néng shàng néng xià
能伸能屈 néng shēn néng qū
能说惯道 néng shuō guàn dào
能说会道 néng shuō huì dào
能文能武 néng wén néng wǔ
能写会算 néng xiě huì suàn
能牙利齿 néng yá lì chǐ
能言快说 néng yán kuài shuō
能言快语 néng yán kuài yǔ
能言巧辩 néng yán qiǎo biàn
能言善辩 néng yán shàn biàn
能者多劳 néng zhě duō láo
能者为师 néng zhě wéi shī
能征惯战 néng zhēng guàn zhàn
逆坂走丸 nì bǎn zǒu wán
逆阪走丸 nì bǎn zǒu wán
儗不于伦 lǐ bù yú lún
拟不于伦 nǐ bù yú lún
你唱我和 nǐ chàng wǒ hé
泥车瓦狗 ní chē wǎ gǒu
泥车瓦马 ní chē wǎ mǎ
逆臣贼子 nì chén zéi zǐ
泥船渡河 ní chuán dù hé
逆道乱常 nì dào luàn cháng
泥多佛大 ní duō fó dà
你夺我争 nǐ duó wǒ zhēng
泥而不滓 niè ér bù zǐ
逆耳利行 nì ěr lì xíng
逆耳良言 nì ěr liáng yán
泥耳笼首 ní ěr lóng shǒu
逆耳之言 nì ěr zhī yán
逆反心理 nì fǎn xīn lǐ
儗非其伦 nǐ fēi qí lún
拟非其伦 nǐ fēi qí lún
逆风恶浪 nì fēng è làng
泥古不化 nì gǔ bù huà
泥古非今 nì gǔ fēi jīn
泥古拘方 nì gǔ jū fāng
拟规画圆 nǐ guī huà yuán
匿迹潜形 nì jì qián xíng
匿迹销声 nì jì xiāo shēng
匿迹隐形 nì jì yǐn xíng
泥金帖子 ní jīn tiě zǐ
泥金万点 ní jīn wàn diǎn
逆来顺受 nì lái shùn shòu
泥马渡江 ní mǎ dù jiāng
泥名失实 nì míng shī shí
呢喃细语 ní nán xì yǔ
泥牛入海 ní niú rù hǎi
泥蟠不滓 ní pān bù zǐ
泥鳅狗子 ní qiū gǒu zǐ
逆取顺守 nì qǔ shùn shǒu
逆入平出 nì rù píng chū
泥沙俱下 ní shā jù xià
霓裳羽衣 ní cháng yǔ yī
逆施倒行 nì shī dǎo xíng
泥水木匠 ní shuǐ mù jiàng
泥水木作 ní shuǐ mù zuò
逆水行舟 nì shuǐ xíng zhōu
你死我活 nǐ sǐ wǒ huó
泥塑木雕 ní sù mù diāo
逆天暴物 nì tiān bào wù
逆天犯顺 nì tiān fàn shùn
逆天违理 nì tiān wéi lǐ
逆天违众 nì tiān wéi zhòng
匿瑕含垢 nì xiá hán gòu
泥下潜珪 ní xià qián guī
泥鞋窄袜 ní xié zhǎi wà
溺心灭质 nì xīn miè zhì
逆行倒施 nì xíng dào shī
匿影藏形 nì yǐng cáng xíng
拟于不伦 nǐ yú bù lún
你争我夺 nǐ zhēng wǒ duó
逆指犯颜 nì zhǐ fàn yán
泥中隐刺 ní zhōng yǐn cì
泥中之对 ní zhōng zhī duì
泥猪疥狗 ní zhū jiè gǒu
泥猪癞狗 ní zhū lài gǒu
泥猪瓦狗 ní zhū wǎ gǒu
你追我赶 nǐ zhuī wǒ gǎn
逆子贼臣 nì zǐ zéi chén
逆走旁射 nì zǒu páng shè
泥足巨人 ní zú jù rén
年登花甲 nián dēng huā jiǎ
拈断髭须 niān duàn zī xū
年富力强 nián fù lì qiáng
年复一年 nián fù yī nián
年该月值 nián gāi yuè zhí
年高德劭 nián gāo dé shào
年高德卲 nián gāo dé shào
年高德勋 nián gāo dé xūn
年高望重 nián gāo wàng zhòng
年庚日甲 nián gēng rì jiǎ
年谷不登 nián gǔ bù dēng
拈毫弄管 niān háo nòng guǎn
年红电灯 nián hóng diàn dēng
年华垂暮 nián huá thuí mù
拈花弄柳 niān huā nòng liǔ
拈花弄月 niān huā nòng yuè
拈花惹草 niān huā rě cǎo
拈花微笑 niān huā wēi xiào
拈花一笑 niān huā yī xiào
拈华摘艳 niān huá zhāi yàn
拈花摘艳 niān huā zhāi yàn
念家山破 niàn jiā shān pò
捻脚捻手 niē jiǎo niē shǒu
拈斤播两 niān jīn bō liǎng
年近古稀 nián jìn gǔ xī
年经国纬 nián jīng guó wěi
年久失修 nián jiǔ shī xiū
年来岁去 nián lái suì qù
年老体弱 nián lǎo tǐ ruò
黏吝缴绕 nián lìn jiǎo rào
黏恡缴绕 nián lìn jiǎo rào
念念不忘 niàn niàn bù wàng
黏黏搭搭 nián nián dā dā
黏黏糊糊 nián nián hū hū
念念呢呢 niàn niàn ne ne
捻捻昵昵 niǎn niǎn nì nì
捻捻腻腻 niǎn niǎn nì nì
年年岁岁 nián nián suì suì
念念有词 niàn niàn yǒu cǐ
黏皮带骨 nián pí dài gǔ
黏皮着骨 nián pí zhe gǔ
年迫日索 nián pò rì suǒ
拈轻掇重 niān qīng duō zhòng
年轻力壮 nián qīng lì zhuàng
拈轻怕重 niān qīng pà zhòng
捻神捻鬼 niǎn shén niǎn guǐ
年深日久 nián shēn rì jiǔ
年深岁久 nián shēn suì jiǔ
年深月久 nián shēn yuè jiǔ
年事已高 nián shì yǐ gāo
年衰岁暮 nián shuāi suì mù
拈酸吃醋 niān suān chī cù
拈酸泼醋 niān suān pō cù
拈题分韵 niān tí fēn yùn
蔫头耷脑 niān tóu dā nǎo
