大相迳庭 dà xiāng jìng tíng 2020000
打小报告 dǎ xiǎo bào gào 4470000
打小算盘 dǎ xiǎo suàn pán 10800
大兴土木 dà xīng tǔ mù 38000
大行政区 dà háng zhèng qū 26000000
打牙犯嘴 dǎ yá fàn zuǐ 3290
打鸭惊鸳 dǎ yā jīng yuān 31200
大雅君子 dà yǎ jūn zǐ 52200
打牙撂嘴 dǎ yá liào zuǐ 332000
打牙配嘴 dǎ yá pèi zuǐ 3060
大雅之堂 dà yǎ zhī táng 49000
大言不惭 dà yán bù cán 38900
大摇大摆 dà yáo dà bǎi 62000
大吆小喝 dà yāo xiǎo hē 43300
打野鸭子 dǎ yě yā zǐ 8040
大义凛然 dà yì lǐn rán 48200
大义灭亲 dà yì miè qīn 38900
大音希声 dà yīn xī shēng 33200
大勇若怯 dà yǒng ruò qiè 16100
大有裨益 dà yǒu bì yì 68200
大有见地 dà yǒu jiàn dì 14900
大有径庭 dà yǒu jìng tíng 5340
大有迳庭 dà yǒu jìng tíng 3270
大有可观 dà yǒu kě guān 18100
大有可为 dà yǒu kě wéi 169000
大有起色 dà yǒu qǐ sè 10300
大有人在 dà yǒu rén zài 89700
大有文章 dà yǒu wén zhāng 28000
大有希望 dà yǒu xī wàng 378000
大有作为 dà yǒu zuò wéi 77800
大雨滂沱 dà yǔ pāng tuó 33000
大雨倾盆 dà yǔ qīng pén 37700
大雨如注 dà yǔ rú zhù 17300
打渔杀家 dǎ yú shā jiā 3590000
大禹治水 dà yǔ zhì shuǐ 77000
大圆镜智 dà yuán jìng zhì 31700
大展宏图 dà zhǎn hóng tú 74700
大展经纶 dà zhǎn jīng lún 6050
大长公主 dà zhǎng gōng zhǔ 1920000
大张其词 dà zhāng qí cí 8240
大张旗鼓 dà zhāng qí gǔ 70800
大张声势 dà zhāng shēng shì 4650
大张挞伐 dà zhāng tà fá 7120
大杖则走 dà zhàng zé zǒu 4290
大政方针 dà zhèng fāng zhēn 55800
大智大勇 dà zhì dà yǒng 35300
大智如愚 dà zhì rú yú 75600
大直若屈 dà zhí ruò qū 4780000
大直若诎 dà zhí ruò qū 4440000
大智若愚 dà zhì ruò yú 75400
大中至正 dà zhōng zhì zhèng 21700
打嘴现世 dǎ zuǐ xiàn shì 15700
大做文章 dà zuò wén zhāng 41400
骀背鹤发 dài bèi hè fā 4410
代拆代行 dài chāi dài xíng 7660
待搭不理 dài dā bù lǐ 246000
待答不理 dài dá bù lǐ 404000
戴大帽子 dài dà mào zi 541000
呆呆邓邓 dāi dāi dèng dèng 58600
代代相传 dài dài xiāng chuán 91700
呆呆挣挣 dāi dāi zhèng zhèng 20300
怠惰因循 dài duò yīn xún 3520
戴发含齿 dài fā hán chǐ 7690
戴发含牙 dài fā hán yá 5300
戴高帽儿 dài gāo mào ér 17500
戴高帽子 dài gāo mào zǐ 10700
戴鸡佩豚 dài jī pèi tún 4950
待价而沽 dài jià ér gū 24900
待贾而沽 dài jiǎ ér gū 41500
带减腰围 dài jiǎn yāo wéi 3070
带金佩紫 dài jīn pèi zǐ 4010
待理不理 dài lǐ bù lǐ 19900
戴笠乘车 dài lì chéng chē 3350
戴笠故交 dài lì gù jiāo 5220
带砺河山 dài lì hé shān 14800
呆里撒奸 dāi lǐ sā jiān 4190
带砺山河 dài lì shān hé 4400
戴绿帽子 dài lǜ mào zi 109000
代马望北 dài mǎ wàng běi 11900
代马依风 dài mǎ yī fēng 6130
戴眉含齿 dài méi hán chǐ 3490
带牛佩犊 dài niú pèi dú 3810
戴盆望天 dài pén wàng tiān 9270
戴清履浊 dài qīng lǚ zhuó 3200
待人接物 dài rén jiē wù 81000
代人受过 dài rén shòu guò 19700
代人说项 dài rén shuō xiàng 3710
代人捉刀 dài rén zhuō dāo 6290
戴日戴斗 dài rì dài dòu 2980000
呆如木鸡 dāi rú mù jī 598000
呆若木鸡 dāi ruò mù jī 49600
待时而动 dài shí ér dòng 13300
待时守分 dài shí shǒu fèn 4450
戴霜履冰 dài shuāng lǚ bīng 4580
带水拖泥 dài shuǐ tuō ní 706000
呆似木鸡 dāi sì mù jī 287000
戴炭篓子 dài tàn lǒu zǐ 50
戴天蹐地 dài tiān jí dì 5020
戴天履地 dài tiān lǚ dì 4410
呆头呆脑 dāi tóu dāi nǎo 33300
戴头识脸 dài tóu shí liǎn 3770
待兔守株 dài tù shǒu zhū 173000
代为说项 dài wéi shuō xiàng 12600
殆无孑遗 dài wú jié yí 3020
殆无虚日 dài wú xū rì 3520
戴玄履黄 dài xuán lǚ huáng 4810
戴圆履方 dài yuán lǚ fāng 3590
代越庖俎 dài yuè páo zǔ 52700
带月披星 dài yuè pī xīng 338000
戴月披星 dài yuè pī xīng 8680
待月西厢 dài yuè xī xiāng 14600
带仗左右 dài zhàng zuǒ yòu 182000
待字闺中 dài zì guī zhōng 32900
带罪立功 dài zuì lì gōng 67200
戴罪立功 dài zuì lì gōng 57300
担榜状元 dān bǎng zhuàng yuán 47
胆包身体 dǎn bāo shēn tǐ 354000
单兵孤城 dān bīng gū chéng 2410
澹泊寡欲 dàn bó guǎ yù 3460
淡泊明志 dàn bó míng zhì 38600
殚财竭力 dān cái jié lì 2810
呾叉始罗 dá chā shǐ luó 12000
胆颤心惊 dǎn chàn xīn jīng 26000
殚诚毕虑 dān chéng bì lǜ 3660
胆粗气壮 dǎn cū qì zhuàng 5860
胆大包天 dǎn dà bāo tiān 48600
胆大泼天 dǎn dà pō tiān 28200
胆大如斗 dǎn dà rú dǒu 4860
胆大妄为 dǎn dà wàng wéi 36300
胆大心粗 dǎn dā xīn cū 4820
胆大心细 dǎn dà xīn xì 41300
胆大心小 dǎn dà xīn xiǎo 11100
胆大心雄 dǎn dà xīn xióng 41500
胆大于身 dǎn dà yú shēn 67900
旦旦而伐 dàn dàn ér fá 4960
眈眈虎视 dān dān hǔ shì 13300
旦旦信誓 dàn dàn xìn shì 764000
眈眈逐逐 dān dān zhú zhú 3010
耽耽逐逐 dān dān zhú zhú 22600
担当不起 dān dāng bù qǐ 33700
单刀赴会 dān dāo fù huì 35700
单刀直入 dān dāo zhí rù 38500
箪豆见色 dān dòu jiàn sè 2440
瘅恶彰善 dàn è zhāng shàn 12400
淡而不厌 dàn ér bù yàn 28200
淡而无味 dàn ér wú wèi 27200
淡饭黄虀 dàn fàn huáng jī 3090
淡饭黄齑 dàn fàn huáng jī 9860
丹凤朝阳 dān fèng cháo yáng 31900
单夫只妇 dān fū zhī fù 404000
担隔夜忧 dān gé yè yōu 47
弹冠结绶 tán guān jié shòu 276000
胆寒发竖 dǎn hán fā shù 12600
惮赫千里 dàn hè qiān lǐ 3730
单鹄寡凫 dān hú guǎ fú 6140
诞幻不经 dàn huàn bù jīng 43800
丹黄甲乙 dān huáng jiǎ yǐ 6960
丹鸡白犬 dān jī bái quǎn 228000
弹铗无鱼 dàn jiá wú yú 1380000
殚见洽闻 dān jiàn qià wén 14000
单见浅闻 dān jiàn qiǎn wén 817000
单孑独立 dān jié dú lì 48600
弹筋估两 dàn jīn gū liǎng 12100
弹尽粮绝 dàn jìn liáng jué 33600
弹尽援绝 dàn jìn yuán jué 6700
殚精毕力 dān jīng bì lì 3620
殚精极虑 dān jīng jí lǜ 78800
殚精竭力 dān jīng jié lì 16000
殚精竭虑 dān jīng jié lǜ 44900
担惊忍怕 dān jīng rěn pà 11800
担惊受恐 dān jīng shòu kǒng 21700
担惊受怕 dān jīng shòu pà 43800
耽惊受怕 dān jīng shòu pà 53900
躭惊受怕 dān jīng shòu pà 331000
箪醪投川 dān láo tóu chuān 12000
胆裂魂飞 dǎn liè hún fēi 5680
诞谩不经 dàn màn bù jīng 14700
单门独户 dān mén dú hù 21000
殚谋戮力 dān móu lù lì 9060
旦暮入地 dàn mù rù dì 14200
箪瓢陋室 dān piáo lòu shì 13300
箪瓢陋巷 dān piáo lòu xiàng 30700
箪瓢屡空 dān piáo lǚ kōng 6830
箪瓢屡罄 dān piáo lǚ qìng 19900
胆破心寒 dǎn pò xīn hán 3560
胆破心惊 dǎn pò xīn jīng 10600
丹漆随梦 dān qī suí mèng 5530
丹铅甲乙 dān qiān jiǎ yǐ 4490
单枪独马 dān qiāng dú mǎ 1520000
单枪匹马 dān qiāng pí mǎ 75100
丹青不渝 dān qīng bù yú 14800
丹青妙手 dān qīng miào shǒu 11300
淡然处之 dàn rán chǔ zhī 23900
淡然置之 dàn rán zhì zhī 4810
单人独马 dān rén dú mǎ 213000
胆丧魂惊 dǎn sàng hún jīng 130000
胆丧魂消 dǎn sàng hún xiāo 13200
淡扫蛾眉 dàn sǎo é méi 19000
儋石之储 dàn shí zhī chǔ 767000
丹书白马 dān shū bái mǎ 1790000
丹书铁契 dān shū tiě qì 7020
丹书铁券 dān shū tiě quàn 14400
淡水交情 dàn shuǐ jiāo qíng 5900
单丝不线 dān sī bù xiàn 3750000
箪食豆羹 dān shí dòu gēng 527000
箪食壶浆 dān sì hú jiāng 11600
箪食壶酒 dān sì hú jiǔ 2850
殚思极虑 dān sī jí lǜ 5690
箪食瓢饮 dān sì piáo yǐn 8780
丹徒布衣 dān tú bù yī 12200
弹丸黑志 dàn wán hēi zhì 115000
弹丸黑子 dàn wán hēi zǐ 75800
弹丸之地 dàn wán zhī dì 31500
诞妄不经 dàn wàng bù jīng 2490
诞罔不经 dàn wǎng bù jīng 21200
单文孤证 dān wén gū zhèng 8380000
弹无虚发 dàn wú xū fā 41500
旦夕之间 dàn xī zhī jiān 10700
旦夕之危 dàn xī zhī wěi 3910
单线联系 dān xiàn lián xì 235000
啖香之质 dàn xiāng zhī zhì 1020000
噉香之质 dàn xiāng zhī zhì 12300
胆小怕事 dǎn xiǎo pà shì 41000
胆小如豆 dǎn xiǎo rú dòu 105000
胆小如鼠 dǎn xiǎo rú shǔ 42100
胆小如鼷 dǎn xiǎo rú xī 8050
淡写轻描 dàn xiě qīng miáo 326000
丹心碧血 dān xīn bì xuè 6470
丹心如故 dān xīn rú gù 14000
担雪塞井 dān xuě sāi jǐng 4420
担雪填河 dān xuě tián hé 367000
担雪填井 dān xuě tián jǐng 10500
丹阳布衣 dān yáng bù yī 40200
啖以重利 dàn yǐ zhòng lì 2620
丹楹刻桷 dān yíng kè jué 4290
单忧极瘁 dān yōu jí cuì 34300
弹雨枪林 dàn yǔ qiāng lín 33000
撢啧索隐 dǎn zé suǒ yǐn 8400
胆战心寒 dǎn zhàn xīn hán 8420
胆战心慌 dǎn zhàn xīn huāng 56700
胆战心惊 dǎn zhàn xīn jīng 74400
胆战心摇 dǎn zhàn xīn yáo 9460
殚智竭力 dān zhì jié lì 6800
旦种暮成 dàn zhòng mù chéng 3260
淡妆浓抹 dàn zhuāng nóng mǒ 79400
胆壮气粗 dǎn zhuàng qì cū 7580
淡妆轻抹 dàn zhuāng qīng mò 80200
胆壮心雄 dǎn zhuàng xīn xióng 11900
党豺为虐 dǎng chái wéi nüè 2940
荡产倾家 dàng chǎn qīng jiā 354000
当场出彩 dāng chǎng chū cǎi 5830
当场出丑 dāng chǎng chū chǒu 5080
荡荡悠悠 dàng dàng yōu yōu 18300
当道撅坑 dāng dào jué kēng 12000
当断不断 dāng duàn bù duàn 19200
党恶佑奸 dǎng è yòu jiān 13800
当耳边风 dāng ěr biān fēng 20300
当耳旁风 dāng ěr páng fēng 29100
当风秉烛 dāng fēng bǐng zhú 3630
荡海拔山 dàng hǎi bá shān 50700
当行出色 dāng háng chū sè 11500
荡魂摄魄 dàng hún shè pò 17100
当机立断 dāng jī lì duàn 58100
当机立决 dāng jī lì jué 4390
当家理纪 dāng jiā lǐ jì 78000
当家立纪 dāng jiā lì jì 95600
当家立计 dāng jiā lì jì 123000
当家立事 dāng jiā lì shì 192000
当家立业 dāng jiā lì yè 57700
当家作主 dāng jiā zuò zhǔ 76900
当家做主 dāng jiā zuò zhǔ 90300
党坚势盛 dǎng jiān shì shèng 31200
荡检踰闲 dàng jiǎn yú xián 25500
荡检逾闲 dàng jiǎn yú xián 5560
铛脚刺史 chēng jiǎo cì shǐ 11500
当今无辈 dāng jīn wú bèi 54800
当局者迷 dāng jú zhě mí 42600
当立之年 dāng lì zhī nián 16400
谠论侃侃 dǎng lùn kǎn kǎn 9820
当门抵户 dāng mén dǐ hù 3190
当门对户 dāng mén duì hù 41600
当面出丑 dāng miàn chū chǒu 3050
当面错过 dāng miàn cuò guò 55400
荡气回肠 dàng qì huí cháng 100000
荡然无存 dàng rán wú cún 67200
当仁不让 dāng rén bù ràng 81400
当世才度 dāng shì cái dù 18300
当世无双 dāng shì wú shuāng 7580
党同妒异 dǎng tóng dù yì 29900
党同妬异 dǎng tóng dù yì 638000
党同伐异 dǎng tóng fá yì 18600
当头棒喝 dāng tóu bàng hè 33800
当头对面 dāng tóu duì miàn 2930
当头一棒 dāng tóu yī bàng 38600
当务始终 dāng wù shǐ zhōng 126000
当务之急 dāng wù zhī jí 140000
荡析离居 dàng xī lí jū 8030
党邪丑正 dǎng xié chǒu zhèng 59300
党邪陷正 dǎng xié xiàn zhèng 25000
当行本色 dāng xíng běn sè 368000
当刑而王 dāng xíng ér wáng 646000
谠言嘉论 dǎng yán jiā lùn 15900
谠言直声 dǎng yán zhí shēng 3290
当之无愧 dāng zhī wú kuì 218000
当之有愧 dāng zhī yǒu kuì 13000
当轴处中 dāng zhóu chǔ zhōng 3050
当着不着 dāng zhuó bù zhuó 2870
道傍苦李 dào páng kǔ lǐ 855000
道傍之筑 dào bàng zhī zhù 5510
道傍筑室 dào bàng zhù shì 1680000
倒背如流 dào bèi rú liú 42200
倒绷孩儿 dào bēng hái ér 4880
刀笔贾竖 dāo bǐ jiǎ shù 48
刀笔讼师 dāo bǐ sòng shī 5210
刀笔先生 dāo bǐ xiān shēng 28700
道边苦李 dào biān kǔ lǐ 10400
道不掇遗 dào bù duō yí 3080000
道不举遗 dào bù jǔ yí 4710000
道不拾遗 dào bù shí yí 12200
道不相谋 dào bù xiāng móu 7000000
道长论短 dào cháng lùn duǎn 5290
倒裳索领 dào cháng suǒ lǐng 3300
蹈常习故 dǎo cháng xí gù 153000
蹈常袭故 dǎo cháng xí gù 19100
道长争短 dào cháng zhēng duǎn 560000
倒持干戈 dǎo chí gān gē 13500
倒持戈矛 dǎo chí gē máo 137000
倒持手板 dǎo chí shǒu bǎn 14700
倒持太阿 dǎo chí tài ā 1660000
倒持泰阿 dào chí tài ē 4920
到此为止 dào cǐ wéi zhǐ 115000
道存目击 dào cún mù jī 3490
道大莫容 dào dà mò róng 4190
倒打一耙 dào dǎ yī pá 28000
倒打一瓦 dào dǎ yī wǎ 2460000
道道地地 dào dào dì dì 478000
刀刀见血 dāo dāo jiàn xiě 49100
导德齐礼 dǎo dé qí lǐ 3090
道德文章 dào dé wén zhāng 14100
道得应得 dào de yīng de 42900
道弟称兄 dào dì chēng xiōng 114000
道东说西 dào dōng shuō xī 1910000
道而不径 dào ér bù jìng 5670
道法自然 dào fǎ zì rán 143000
倒凤颠鸾 dǎo fèng diān luán 5530
蹈锋饮血 dǎo fēng yǐn xuè 12300
蹈赴汤火 dǎo fù tāng huǒ 24400
道高德重 dào gāo dé zhòng 249000
道高魔重 dào gāo mó zhòng 1020000
道高望重 dào gāo wàng zhòng 14200
倒戈卸甲 dǎo gē xiè jiǎ 3750
刀耕火耨 dāo gēng huǒ nòu 5850
刀耕火耘 dāo gēng huǒ yún 12400
刀耕火种 dāo gēng huǒ zhòng 26000
蹈故习常 dǎo gù xí cháng 294000
道骨仙风 dào gǔ xiān fēng 2540000
道寡称孤 dào guǎ chēng gū 413000
倒冠落佩 dǎo guān luò pèi 3640
倒冠落珮 dǎo guàn luò pèi 66400
刀光剑影 dāo guāng jiàn yǐng 117000
刀光血影 dāo guāng xuè yǐng 72800
蹈规循矩 dǎo guī xún jǔ 27300
倒果为因 dào guǒ wéi yīn 12000
刀过竹解 dāo guò zhú jiě 5160
倒海翻江 dǎo hǎi fān jiāng 11900
道合志同 dào hé zhì tóng 1030000
蹈火赴汤 dǎo huǒ fù tāng 260000
蹈火探汤 dǎo huǒ tàn tāng 24200
倒戢干戈 dǎo jí gān gē 13000
蹈机握杼 dǎo jī wò zhù 12100
蹈节死义 dǎo jié sǐ yì 2950
倒街卧巷 dǎo jiē wò xiàng 25000
道尽涂殚 dào jìn tú dān 3660
道尽途殚 dào jìn tú dān 315000
道尽涂穷 dào jìn tú qióng 556000
道尽途穷 dào jìn tú qióng 5990
道殣相属 dào jìn xiāng shǔ 20400
道殣相望 dào jìn xiāng wàng 4260
道殣相枕 dào jìn xiāng zhěn 12000
刀锯鼎镬 dāo jù dǐng huò 4740
刀锯斧钺 dāo jù fǔ yuè 3060
蹈矩践墨 dǎo jǔ jiàn mò 2950
蹈矩循规 dǎo jǔ xún guī 15200
蹈矩循彟 dǎo jǔ xún yuē 11000
刀锯之余 dāo jù zhī yú 15100
道君皇帝 dào jūn huáng dì 627000
蹈厉奋发 dǎo lì fèn fā 5600
忉利天宫 dāo lì tiān gōng 16500
蹈厉之志 dǎo lì zhī zhì 3710
倒廪倾囷 dǎo lǐn qīng qūn 12100
盗铃掩耳 dào líng yǎn ěr 26800
道路侧目 dào lù cè mù 35700
道路藉藉 dào lù jí jí 648000
道路以目 dào lù yǐ mù 12400
道路之言 dào lù zhī yán 46300
道貌岸然 dào mào àn rán 58400
道貌凛然 dào mào lǐn rán 14300
道貌俨然 dào mào yǎn rán 69300
盗名暗世 dào míng àn shì 3020
盗名欺世 dào míng qī shì 13800
道旁苦李 dào páng kǔ lǐ 10100
蹈其覆辙 dǎo qì fù zhé 3010
刀枪不入 dāo qiāng bù rù 97900
刀枪剑戟 dāo qiāng jiàn jǐ 26400
刀枪入库 dāo qiāng rù kù 34100
倒箧倾筐 dǎo qiè qīng kuāng 12100
倒箧倾囊 dǎo qiè qīng náng 7210
蹈刃不旋 dǎo rèn bù xuán 2600
蹈人旧辙 dǎo rén jiù zhé 4000
蹈仁履义 dǎo rén lǚ yì 6490
倒三颠四 dǎo sān diān sì 4390
盗嫂受金 dào sǎo shòu jīn 54900
刀山火海 dāo shān huǒ hǎi 44000
刀山剑林 dāo shān jiàn lín 10300
刀山剑树 dāo shān jiàn shù 6550
倒山倾海 dǎo shān qīng hǎi 4330
道山学海 dào shān xué hǎi 5830
盗食致饱 dào shí zhì bǎo 135000
道士坠驴 dào shì zhuì lǘ 50
岛瘦郊寒 dǎo shòu jiāo hán 10100
蹈汤赴火 dǎo tāng fù huǒ 125000
道听耳食 dào tīng ěr shí 17500
道听涂说 dào tīng tú shuō 2920000
道听途说 dào tīng tú shuō 118000
道同契合 dào tóng qì hé 120000
道同义合 dào tóng yì hé 265000
道同志合 dào tóng zhì hé 662000
道头会尾 dào tóu huì wěi 5360000
刀头剑首 dāo tóu jiàn shǒu 18300
刀头舔蜜 dāo tóu tiǎn mì 7820
刀头燕尾 dāo tóu yàn wěi 15900
道头知尾 dào tóu zhī wěi 2340000
道微德薄 dào wēi dé báo 13200
道无拾遗 dào wú shí yí 88800
蹈袭覆辙 dǎo xí fù zhé 2680
蹈袭前人 dǎo xí qián rén 4490
道西说东 dào xī shuō dōng 1930000
倒屣相迎 dào xǐ xiāng yíng 5700
刀下留人 dāo xià liú rén 72200
倒峡泻河 dǎo xiá xiè hé 22200
倒心伏计 dǎo xīn fú jì 132000
悼心疾首 dào xīn jí shǒu 499000
悼心失图 dào xīn shī tú 3260
倒行逆施 dào xíng nì shī 46200
捣虚批吭 dǎo xū pī háng 4300
捣虚撇抗 dǎo xū piē kàng 2720
倒悬之急 dào xuán zhī jí 4600
倒悬之苦 dào xuán zhī kǔ 15100
倒悬之危 dào xuán zhī wēi 4840
道学先生 dào xué xiān shēng 58200
导以取保 dǎo yǐ qǔ bǎo 23700
盗亦有道 dào yì yǒu dào 33000
道义之交 dào yì zhī jiāo 7320
倒因为果 dǎo yīn wéi guǒ 386000
盗玉窃钩 dào yù qiè gōu 23900
道远日暮 dào yuàn rì mù 8930
道远知骥 dào yuǎn zhī jì 5640
盗怨主人 dào yuàn zhǔ rén 47600
倒载干戈 dào zài gān gē 3760
道在人为 dào zài rén wéi 620000
道在屎溺 dào zài shǐ nì 25400
盗贼公行 dào zéi gōng xíng 813000
盗憎主人 dào zēng zhǔ rén 3610
倒置干戈 dào zhì gān gē 3460
倒执手版 dǎo zhí shǒu bǎn 30400
盗跖之物 dào zhí zhī wù 7590
盗钟掩耳 dào zhōng yǎn ěr 12100
倒纻翻机 dǎo zhù fān jī 12800
刀俎余生 dāo zǔ yú shēng 8490
德本财末 dé běn cái mò 3950000
德薄才疏 dé bó cái shū 7180
德薄才鲜 dé báo cái xiān 443000
得薄能鲜 dé bó néng xiān 411000
德薄能鲜 dé bó néng xiǎn 13000
得不补失 dé bù bǔ shī 644000
得不偿丧 dé bù cháng sàng 75100
得不偿失 dé bù cháng shī 119000
得不酬失 dé bù chóu shī 230000
得步进步 dé bù jìn bù 3570
德才兼备 dé cái jiān bèi 116000
得尺得寸 dé chǐ dé cùn 5180
得寸得尺 dé cùn dé chǐ 2260000
得寸进尺 dé cùn jìn chǐ 70200
得寸则寸 dé cùn zé cùn 3120
得道多助 dé dào duō zhù 39300
得而复失 dé ér fù shī 48000
德高望重 dé gāo wàng zhòng 106000
德高望尊 dé gāo wàng zūn 527000
得过且过 dé guò qiě guò 66200
德厚流光 dé hòu liú guāng 6140
得陇望蜀 dé lǒng wàng shǔ 18600
德隆望重 dé lóng wàng zhòng 3400000
德隆望尊 dé lóng wàng zūn 945000
得马折足 dé mǎ shé zú 485000
得马生灾 dé mǎ shēng zāi 15600
得马失马 dé mǎ shī mǎ 1550000
德配天地 dé pèi tiān dì 530000
得其三昧 dé qí sān mèi 5040
登高自卑 dēng gāo zì bēi 4910
灯红酒绿 dēng hóng jiǔ lǜ 82600
灯火辉煌 dēng huǒ huī huáng 56900
灯火万家 dēng huǒ wàn jiā 71500
等价交换 děng jià jiāo huàn 137000
等价连城 děng jià lián chéng 2780
邓家铜山 dèng jiā tóng shān 1390
邓家无子 dèng jiā wú zǐ 39000
登界游方 dēng jiè yóu fāng 21400
灯尽油干 dēng jìn yóu gàn 339000
镫里藏身 dèng lǐ cáng shēn 11900
等礼相亢 děng lǐ xiāng kàng 42600
等量齐观 děng liàng qí guān 22100
邓虏沦敦 dèng lǔ lún dūn 2020
瞪眉瞠眼 dèng méi chēng yǎn 435000
等米下锅 děng mǐ xià guō 9060
瞪目哆口 dèng mù chǐ kǒu 12700
瞪目结舌 dèng mù jié shé 5660
登木求鱼 déng mù qiú yú 4980
澄沙汰砾 dèng shā tài lì 2700
登山临水 dēng shān lín shuǐ 9860
登山涉水 dēng shān shè shuǐ 67100
登山小鲁 dēng shān xiǎo lǔ 4600
登山越岭 dēng shān yuè lǐng 215000
登山陟岭 dēng shān zhì lǐng 12100
等身著作 děng shēn zhù zuò 1070000
等身着作 děng shēn zhe zuò 256000
邓氏铜山 dèng shì tóng shān 19800
登手登脚 dēng shǒu dēng jiǎo 885000
登台拜将 dēng tái bài jiàng 48600
登坛拜将 dēng tán bài jiàng 4860
登堂入室 dēng táng rù shì 59500
等无间缘 děng wú jiàn yuán 965000
等闲人家 děng xián rén jiā 35300
等闲视之 děng xián shì zhī 21500
等闲之辈 děng xián zhī bèi 25100
瞪眼咋舌 dèng yǎn zé shé 13400
等一大车 děng yī dà chē 333000
等夷之志 děng yí zhī zhì 50
等因奉此 děng yīn fèng cǐ 5580
邓攸无子 dèng yōu wú zǐ 13200
灯烛辉煌 dēng zhú huī huáng 5460
抵背扼喉 dǐ bèi è hóu 2980
地北天南 dì běi tiān nán 13700000
地崩山摧 dì bēng shān cuī 7860
砥兵砺伍 dǐ bīng lì wǔ 15200
敌不可假 dí bù kě jiǎ 212000
敌不可纵 dí bù kě zòng 79400
低唱浅斟 dì chàng qiǎn zhēn 32900
低唱浅酌 dì chàng qiǎn zhuó 6870
地坼天崩 dì chè tiān bēng 4820
地丑德齐 dì chǒu dé qí 5550
地丑力敌 dì chǒu lì dí 85500
地大物博 dì dà wù bó 58600
滴滴嗒嗒 dī dī dā dā 47800
滴滴打打 dī dī dā dā 55800
滴滴搭搭 dī dī dā dā 181000
滴滴答答 dī dī dā dā 56500
滴滴邓邓 dī dī dèng dèng 200000
滴滴拉拉 dī dī lā lā 72600
滴滴溜溜 dī dī liū liū 15200
低低切切 dī dī qiē qiē 13500
递递迢迢 dì dì tiáo tiáo 13700
涤地无类 dí dì wú lèi 260000
地动山摧 dì dòng shān cuī 12700
地动山摇 dì dòng shēn yáo 48400
低都儿低 dī dōu ér dī 3290000
第二世界 dì èr shì jiè 65800000
第二职业 dì èr zhí yè 21400000
滴粉搓酥 dī fěn cuō sū 3940
谛分审布 dì fēn shěn bù 2420
砥锋挺锷 dǐ fēng tǐng è 2870
地负海涵 dì fù hǎi hán 16500
地覆天翻 dì fù tiān fān 10300
涤故更新 dí gù gēng xīn 3430
地广人希 dì guǎng rén xī 18900000
地广人稀 dì guǎng rén xī 39000
敌国通舟 dí guó tōng zhōu 13100
敌国外患 dí guó wài huàn 12300
涤秽布新 dí huì bù xīn 12600
低回不已 dī huí bù yǐ 3930
涤秽荡瑕 dí huì dàng xiá 12000
敌惠敌怨 dí huì dí yuàn 20600
地瘠民贫 dì jí mín pín 238000
低级趣味 dī jí qù wèi 98300
地棘天荆 dì jí tiān jīng 10600
地角天涯 dì jiǎo tiān yá 9820
砥节奉公 dǐ jié fèng gōng 3350
砥节励行 dǐ jié lì xíng 12900
砥节厉行 dǐ jié lì xíng 5760
砥节砺行 dǐ jié lì xíng 16200
抵近射击 dǐ jìn shè jī 18000
滴酒不沾 dī jiǔ bù zhān 806000
地久天长 dì jiǔ tiān cháng 119000
敌忾同仇 dí kài tóng chóu 5160
狄克推多 dí kè tuī duō 31300
地旷人稀 dì kuàng rén xī 5540
堤溃蚁孔 dī kuì yǐ kǒng 4060
堤溃蚁穴 dī kuì yǐ xuè 4620
地老天荒 dì lǎo tiān huāng 159000
地老天昏 dì lǎo tiān hūn 19300
滴里搭拉 dī lǐ dā lā 703000
滴里耷拉 dī lǐ dā lā 18700
滴里嘟噜 dī lǐ dū lū 13500
砥砺风节 dǐ lì fēng jié 3880
嘀哩咕噜 dī lǐ gū lū 12800
敌力角气 dí lì jiǎo qì 894000
砥厉廉隅 dǐ lì lián yú 16100
砥砺廉隅 dǐ lì lián yú 11500
砥厉名号 dǐ lì míng hào 8920
砥砺名号 dǐ lì míng hào 12000
砥砺名节 dǐ lì míng jié 4270
地利人和 dì lì rén hé 68400
地理先生 dì lǐ xiān shēng 3540000
砥砺琢磨 dǐ lì zhuó mó 4350
砥廉峻隅 dǐ lián jùn yú 12100
狄良突卢 dí liáng tū lú 48
滴零搭拉 dī líng dā lā 50
地灵人杰 dì líng rén jié 17900
低留答剌 dī liú dá là 436000
滴溜打拉 dī liū dǎ lā 13000
滴溜当啷 dī liū dāng lāng 3080
滴溜嘟噜 dī liū dū lū 2770
第六感觉 dì liù gǎn jué 2860000
提溜秃卢 dī liū tū lú 11700
滴露研朱 dī lù yán zhū 848000
滴露研珠 dī lù yán zhū 350000
低眉垂眼 dī méi chuí yǎn 4580
低眉倒运 dī méi dǎo yùn 4770
低眉顺眼 dī méi shùn yǎn 20300
低眉下首 dī méi xià shǒu 12000
低眉折腰 dī méi zhé yāo 7450
弟男子侄 dì nán zǐ zhí 3180
帝辇之下 dì niǎn zhī xià 13600
地平天成 dì píng tiān chéng 8040
低情曲意 dī qíng qū yì 11500
抵雀捐金 dǐ què juān jīn 50
第三产业 dì sān chǎn yè 21900000
第三世界 dì sān shì jiè 54100000
低三下四 dī sān xià sì 26200
第三种人 dì sān zhǒng rén 57900000
地上天宫 dì shàng tiān gōng 5390
地上天官 dì shàng tiān guān 4380
